country_code	gb_xpd_rsdv_gd_zs	iq_cpa_envr_xq	ms_mil_xpnd_gd_zs	ny_gdp_mktp_cd	ny_gdp_pcap_pp_cd	ny_gnp_mktp_pp_cd	sh_sta_airp_p5	sh_sta_mmrt_ne	sh_sta_traf_p5	sh_xpd_chex_gd_zs	si_pov_dday	si_pov_mdim	si_pov_mdim_xq	sp_dyn_le00_in	sp_dyn_tfrt_in	sp_pop_0014_to_zs	sp_pop_65up_to_zs	year
PRE		3.04545454545455	1.69822601055549	1507685425623.48	3599.19061354132	2876858941252.21				3.84914682031774				58.987778967973	5.27478325683253	44.5991555271438	2.7049540697035	2014
PRI				102445800000	33682.850026137	79957879558.6487		9						79.2024634146342	1.432	19.0714983935938	15.4139709850849	2014
PRK														71.198	1.926	21.233065645454	9.69152507064669	2014
PRT	1.28973		1.7905112782133	229596170846.995	28742.4403783509	292835641286.096		7		9.02365017	0.5			81.1219512195122	1.23	14.2616904349669	20.3216999298728	2014
PRY	0.07921		0.989089185116408	40276532540.8812	11425.6611376997	72664615483.7895				6.64632988	2.2			73.473	2.542	30.8604587662811	5.72378986005965	2014
PSE				13989700000	5510.13293040455	25433044780.3951		43						73.303	4.067	40.314349397185	2.97224497187511	2014
PSS		3.0625		9271534113.64853	6413.35778891785	14729974956.7104				5.03546494229629				69.2655319303293	3.57181278769641	35.0650907337623	4.31505010536447	2014
PST	2.51710236701284		2.26797938986398	47033622109453.8	43014.0795608563	47652500429116.3				12.3866630804417				80.5272112961998	1.63312144527571	16.3841114674802	17.5887323886502	2014
PYF														76.546	2.008	23.8081743066929	7.03373143666845	2014
QAT				206224598564.624	129068.788829385	303091063018.377		4		2.43456411				79.646	1.95	13.3069805684618	0.927944801516592	2014
ROU	0.38225		1.34824087284571	199959363430.073	20657.6186252417	409336897727.89		12		5.03005028	6.5	40.3		74.909756097561	1.56	15.5453278185739	16.6299592781568	2014
RUS	1.07203		4.10418221281141	2059241965490.83	25761.6480209933	3639325111273.82		11		5.18022871	0			70.7436585365854	1.75	16.4598134801807	13.3624112578951	2014
RWA		4	1.13441273326015	8246166341.35632	1707.67308497589	18515967703.5649				7.17037678				66.884	4.197	40.7720665522036	2.64640735932181	2014
SAS	0.679050873808814	3.21428571428571	2.48915426042458	2581822536186.75	4928.79914104228	8451013939093.56				3.52853641657309	15.2			68.3402062592725	2.50876731415598	30.1838108737108	5.2928765437091	2014
SAU			10.6779100633935	756350347320.381	55725.3975564186	1760505616518.9				5.22794724				74.533	2.589	26.4127128868679	2.9607527633135	2014
SDN		2		64941713057.3775	4734.83304626744	177742648960.372				5.67619705	12.2			64.169	4.656	41.8492189683644	3.40645571718422	2014
SEN		3.5	1.21336600293871	19797254643.1212	2830.69910610579	39358815590.1772				4.39605856				66.37	4.905	43.5195667447563	3.0732135526446	2014
SGP	2.08464		3.08025905904902	314851156183.411	84423.1913432675	445708256666.976		0		3.87155676				82.4951219512195	1.25	12.9127450898776	8.72100283298218	2014
SLB		2.5		1335538893.33315	2454.93054649704	1425935249.73321				5.72712326				71.896	4.455	40.5001711865013	3.49561132317797	2014
SLE		3.5	0.973262106321706	5015157815.73406	1787.64912981469	12246518774.9448				19.72741699				52.372	4.672	42.2000220032412	3.01807799977997	2014
SLV	0.09377		1.03560455590024	22593480000	7233.19382659099	43447101892.993				7.68152761	3.1	40.5124960653229		72.175	2.126	28.8979668086177	7.60843941537011	2014
SMR				1673973694.69908	55420.2930615796					7.54904318								2014
SOM														55.509	6.462	47.4188382701231	2.78173433471637	2014
SRB	0.72309		1.94076876585641	47062206677.6539	14659.5494636345	100572893992.596		9		9.24598789	6.9			75.3365853658537	1.46	16.3591899521357	16.418954250643	2014
SSA		3.17105263157895	1.36664395327742	1794595480407.53	3653.22877829669	3422543418963.88				4.85533982184954				59.384221675918504	4.99157706411942	43.3503264098857	2.92091635987486	2014
SSD		2	8.61955985918476	13962212847.4576	1495.50961245544	13514791883.5209								56.552	5.022	42.7842571398254	3.41354899345137	2014
SSF		3.17105263157895	1.35845333154134	1808737756281.44	3674.42966434825	3449706251350.66				4.85981756308834	42.1			59.4047999444643	4.98626136739344	43.317883952941	2.92977526609256	2014
SST		3.17391304347826		530544302530.388	22366.0200753055	813360182592.268				4.21253366388876				68.2053781929859	2.95786709548602	29.7291673151225	5.74568865881065	2014
STP		3.5		346527949.761506	3817.19033136463	759409789.949252		131		6.73101854				69.052	4.527	43.4579797370828	2.89791393113878	2014
SUR				5240606060.60606	17261.0755848226	9422022464.70498		120		4.84127617				71.133	2.519	28.1902424300481	6.52444634023348	2014
SVK	0.88008		0.988332043660777	101189715749.374	28996.8667929371	155375915716.958		4		6.89302301	0.6	18.4		76.8121951219512	1.37	15.1917651091778	13.6510571483253	2014
SVN	2.36743		0.973739588196785	49930685013.4603	30870.0236667425	63069203941.5599		5		8.50197506	0	20.4		81.0780487804878	1.58	14.5342076955223	17.6320733179588	2014
SWE	3.14261		1.12977603928293	581964017237.095	47184.6691338182	467164180301.636		3		10.94807339	0.5	18.2		82.2536585365854	1.88	17.0804026482927	19.3946718219141	2014
SWZ			1.83206109615867	4422304974.7989	8796.98243959603	9225263756.37263				7.25702429				53.569	3.097	39.2594101106921	3.92093653169488	2014
SXM				1245251396.64804	38858.5814633011	1446529203.78966								77.0682926829268				2014
SYC			2.30151121067122	1343007845.04468	23889.7837988235	2048795965.81269				4.73750544				73.2292682926829	2.25	23.0345486387518	7.25999044738099	2014
SYR														69.821	3.005	33.9634661665182	3.84393730414627	2014
TCA				841070000	22031.2069511645	780576157.563058												2014
TCD		2.5	2.80651395535442	13940768065.6063	1677.09069926991	21921934523.2352				4.27316856				52.789	6.154	48.103218442389	2.45575715739215	2014
TEA	1.94838849859152	3	1.77313781352528	12737160518776.3	11585.9288844378	23052872307997.8				4.58911084194606				74.2583702425346	1.87300725325876	20.9792250399372	7.95852935926699	2014
TEC	0.861027326557993	3.2	2.86207041997663	4641837066255.72	20236.807616587	8861919366354.22				5.20964115766901				72.8880799579456	1.90206650609226	19.7683743973798	11.6223374818889	2014
TGO	0.26654	3	1.80426952472986	4574986536.90791	1328.38029110688	9577642653.30672		416		6.35890293				59.58	4.585	42.3559820678061	2.79207060801345	2014
THA	0.47988		1.40946628829909	407339361695.577	15480.2113516243	1004937587069.8		41		3.68448043	0			75.747	1.538	18.2284403632995	10.205365247341	2014
TJK	0.11624	3	1.12838009700648	9112544556.05962	3303.09619566776	33792660554.7335				6.6654973				69.874	3.621	35.6308070210557	2.99156665353582	2014
TKM				43524210526.3158	13490.9871640811	67102532122.3818		3		5.49777317				67.552	2.956	30.2465018564565	4.03492069996532	2014
TLA	0.74754288774151	3.33333333333333	1.23199098086489	6207880304227.69	15346.6616857592	8968843950994.71				7.38266277196511				74.700174548083	2.11459406669808	26.2445145989896	7.36785819461083	2014
TLS		2	0.732904502721425	1447311400	2721.05468621492	7368660227.62549				2.72246408	22			68.197	4.292	40.0846950306174	4.3654642515611	2014
TMN		2.75	3.34964661192204	1585265223315.07	11448.2086237162	3995986579327.8				5.66433171440706				72.7952270760874	2.95617486870982	30.9112188400384	5.00190753819444	2014
TON		3		439878828.008608	5639.5583532728	573892842.937286				5.13259459				70.427	3.722	36.6353882092093	5.90826305578652	2014
TSA	0.679050873808814	3.21428571428571	2.48915426042459	2581822536186.75	4928.79914104228	8451013939093.56				3.52853641657309				68.3402062592725	2.50876731415598	30.1838108737108	5.2928765437091	2014
TSS		3.17105263157895	1.35845333154134	1808737756281.44	3674.42966434825	3449706251350.66				4.85981756308835				59.4047999444643	4.98626136739344	43.317883952941	2.92977526609256	2014
TTO	0.08213		0.687407798579289	27615843098.0949	29698.4609464962	37934914092.36				5.22789097				72.768	1.78	20.6960057841443	9.36378083378293	2014
TUN	0.65423		1.90816065173258	47632326088.237	10446.0513898228	111432879156.612				6.80739641				75.734	2.252	23.644549168003	7.55187400102376	2014
TUR	0.86077		1.88151831984893	938934394763.917	24089.4110064756	1844213193241.04		18		4.32517862	0.2			76.172	2.109	25.8684066566691	7.70034868651331	2014
TUV		3		37290607.5356048	3317.7346416833	48514805.4334328				16.86151695								2014
TZA		3.5	1.05252091376581	49964788814.0926	2243.62570561335	107031002998.604				4.01492023				62.288	5.146	44.7851176050645	2.53549194533664	2014
UGA	0.17043	3.5	1.16522236598548	32472363451.8826	2079.40510778738	75321006669.9279				6.96508646				60.669	5.547	48.2568031668593	1.87948083312628	2014
UKR	0.65034		2.24502052094788	133503411375.739	10743.5863638157	456689210728.162		15		7.18960381	0			71.1865853658537	1.498	14.9925212027825	15.625796082474	2014
UMC	1.41519386815606	3.31818181818182	1.91069481489239	22730001475259.2	14458.4755743117	39197196442844.7				5.45780183579944	2.4			74.319186729728	1.9083926418783	21.6179272845782	8.28164042861946	2014
URY	0.33579		1.80742945604435	57236013087.7063	20093.6536113771	64012672369.2185		19		8.77023602	0.1			77.244	2.002	21.286211532874	14.3834496517505	2014
USA	2.71924		3.69589111827138	17527163695000	55064.7445483427	18057489000000		19		16.40644836				78.8414634146341	1.8625	19.4162424175389	14.2676996042196	2014
UZB	0.16172	3.5		76658542757.4707	6158.50245912758	192173670374.622		19		4.67292738				70.671	2.457	28.3422830209093	4.07382565423145	2014
VCT		3.5		727714814.814815	11310.1310088719	1180712569.46047		61		4.35374546				72.01	1.975	24.1408768980627	8.97015460082123	2014
VEN	0.33713		1.16181680999136	482359318767.703						5.77644968				72.762	2.365	28.769088327092	6.17970900877703	2014
VGB																		2014
VIR				3622000000										78.9682926829268	2.09	20.3645565766691	16.7161367657971	2014
VNM		4		186204652922.262	5745.15858506426	501888463952.615				5.78317738	2.6			75.056	1.996	23.0214928938539	6.54945695877901	2014
VUT		3.5		814954306.971033	2995.92475802183	795150421.339743				3.45589304				69.719	3.939	38.7114988176802	3.73794943309283	2014
WLD	2.07391792642185	3.15131578947368	2.26425917933843	79453254441374.8	15029.6855410286	108904741040854				9.50655637536105	10.7			71.7422781702121	2.46559302752931	26.3694517661476	8.05472900515951	2014
WSM		3.5		756919917.334022	5568.32084838981	1028215858.95766				6.2277956				72.549	4.086	38.4703024123275	4.61708138028623	2014
XKX		3	0.725311468343062	7396705194.63266	9043.18328337259	16729091063.4254					1			71.0975609756098	2.13			2014
YEM		3	3.96689108824503	43206469767.4419						4.8418045	18.3			66.066	4.214	41.0695690376415	2.77276285520719	2014
ZAF	0.77115		1.10943788284507	350904575292.317	12520.7137484229	664730482950.131		84		7.93015003	18.7			61.968	2.511	29.3520357971792	4.95295318918134	2014
ZMB		3.5	1.63386849247204	27150728123.781	3539.44558360952	53398105822.3561				3.82924223				60.831	5.026	46.5091467492929	2.06417127300713	2014
ZWE		3	1.88807960607304	19495519600	2612.46153012769	32122394049.3391				8.13352394				58.41	3.974	42.4288534374076	2.87853414370384	2014
ABW				2919553072.6257	36765.1160710175	3672197163.04349								75.725	1.854	18.7030984943598	12.1371273037445	2015
AFG		2.5	0.994575822723645	19907111418.9938	2087.30532306683	72481076024.3345				10.10534763				63.377	4.976	44.8770388848851	2.47866228944409	2015
AGO			3.1054262930828	116193649124.151	7337.56955890673	194201091488.512				2.60579467				59.398	5.774	47.108971147683	2.27586188841703	2015
ALB			1.16230386432234	11386846319.1589	11661.9768725943	33990559188.9825				4.89632177	1.1			78.025	1.677	18.6687276618372	12.6265476059094	2015
AND				2789870187.50693						6.23245335								2015
ARB		2.7	7.43137462117842	2534723688142.23	14618.6539486241	5795922040692.12				5.11477421140757				71.249571410287	3.36522109156331	32.9849017698703	4.30104727267074	2015
ARE	0.89504			358135057862.492	64901.8520246431	604104698714.526				3.58359146				77.285	1.541	14.1638903583111	0.93336859946669	2015
ARG	0.62262		0.850128583186764	594749285413.212	20105.1989918165	849527597209.511		38		10.22933769				76.068	2.301	25.2111645305991	10.728815712424	2015
ARM	0.25002		4.2392258025425	10553337672.9872	9969.68530070715	30350856297.5624		16		10.1176281	1.3	29.1		74.467	1.738	20.0800327322732	10.8773965127277	2015
ASM				661000000														2015
ATG				1336692592.59259	18912.3174809176	1658065094.13568				5.27965546				76.483	2.003	22.5744394331274	8.15680909732168	2015
AUS	1.91943		1.9506009865907	1351693984524.5	46276.1506853863	1079583930033.6		3		9.32331181				82.4	1.814	18.8873399028652	14.8546106880091	2015
AUT	3.04979		0.698138152053235	381817565893.574	49879.2664728545	426846890617.193		5		10.36746693	0.7	18.3		81.190243902439	1.49	14.1199793516511	18.8404776774295	2015
AZE	0.22232		5.46487679293858	53074370486.0433	14938.4011276715	138638584391.013		13		4.10663605				72.266	1.94	22.8738888955283	5.7365232062161	2015
BDI		3	2.20186273364944	3104394858.11518	841.646357215727	8546596103.6737				6.57857561				60.123	5.697	45.5206825176697	2.09585011067881	2015
BEL	2.46123		0.921667505467612	462149679343.822	46213.2665340101	528391165614.716		3		10.42703342	0.1	21.1		80.9926829268293	1.7	17.0041566486002	18.1423094027785	2015
BEN		3.5	1.09630266324075	11388160958.249	2886.83186680607	30282958642.7141				2.90741515	49.6			60.608	5.047	43.0370901834653	3.22771888525969	2015
BFA		4	1.41977412524938	11832159275.603	1713.51937899955	29619149700.6198				5.82546854				59.919	5.436	45.5739404672087	2.40787396392306	2015
BGD		3	1.35096990580134	195078678697.23	3555.50551000354	591636233914.118				2.46311474				71.514	2.12	29.2780668854543	5.1033559765625	2015
BGR	0.96015		1.25994677740952	50647442756.7445	18348.0245547966	127592068968.18				7.41338348	3.4	41.3		74.6146341463415	1.53	14.2737356802141	20.0188312329569	2015
BHR			4.63287736546327	31050638297.8723	45575.8500160498	59027883384.9117				4.97506618				76.762	2.056	20.8497132706103	2.32423200478769	2015
BHS				11710800000	33423.7087414326	12077336447.0334				5.20896244				73.088	1.782	23.9902620481767	6.69203593742484	2015
BIH	0.2186		1.00061377829509	16211541820.2438	12013.9203594249	41479568124.8259				9.33953667				76.865	1.296	15.2415566631801	14.4805694122024	2015
BLR	0.49999		1.2818401017642	56454734396.5842	18041.2425036167	163630254654.451				6.06533337	0			73.6243902439025	1.724	16.2635576348258	14.3228140109835	2015
BLZ			1.11873021815782	1723800000	7244.39107837677	2470411871.19312		0		5.81823015				74.034	2.439	32.1026340068655	4.41688623650373	2015
BMU	0.22036			6654541000	71873.2280578182	4857325794.21895								81.0121951219512	1.62			2015
BOL		3.5	1.74383901734155	33000198248.3362	7133.87445757502	74894854641.2025				6.55064964	6.3			70.277	2.886	32.4049539408983	6.75613837694221	2015
BRA	1.34264		1.36551715396161	1802214373741.32	14744.1129133865	2958026429307.17		64		8.87090969	3.2			74.994	1.753	22.4208223092157	8.01304360016565	2015
BRB				4715000000	15510.824290378	4225737707.64073				6.7748456				78.801	1.614	18.2823737225049	14.6857607491834	2015
BRN			3.27929046083748	12930394937.8137	62541.680359491	27254603848.3947		30		2.38708901				75.318	1.947	24.0887717006462	4.07392500006025	2015
BTN		4		2003598212.99135	9500.76818875845	6422593662.27931				3.65720773				70.419	2.037	27.3788392528398	5.74314855827091	2015
BWA			2.66027774310138	14420593484.0557	15547.1643247545	31933313901.3939		140		5.72629929	14.5			67.338	2.968	34.9166036376394	3.83658160734393	2015
CAF		2.5	1.68608901432654	1695825708.45604	787.013081642243	3580087008.65921				5.03434181				50.881	4.941	45.204810857368	2.83100795206947	2015
CAN	1.69718		1.15012649687129	1556129524418.21	44671.4406809074	1570466921580.38		6		10.68328094				81.9	1.563	15.9914808682322	16.0536348121597	2015
CEB	1.14675086019236		1.5380892735937	1292086768710.81	26128.9444186916	2605134669590.78				6.50723074578079				76.5718777647788	1.46198536446873	14.9453681801313	16.9583038615612	2015
CHE	3.3716		0.665028169315469	679832292004.984	63938.9800050466	541310602724.824		7		11.36931515	0			82.8975609756098	1.54	14.7933263225771	17.9973302879733	2015
CHI														82.429	1.541	15.4953593131179	16.4712640203162	2015
CHL	0.38073		1.89848726591422	243919085308.936	22688.010028137	395407468276.445		15		8.30269146	0.3	20.9		79.646	1.75	20.5670398928665	10.596397098994	2015
CHN	2.0656		1.91045740644745	11061553079876.4	12978.7689105711	17729512180415.4				4.8887229	0.7			75.928	1.665	18.0538360554933	9.3318301715167	2015
CIV		3	1.71944602659167	45814637971.4745	4652.89062085021	105692768632.425				4.42198133	29.8			56.065	4.813	42.5612724420064	2.80009470362772	2015
CMR		3	1.14443329649881	30928653813.8538	3260.52496906015	74891827392.5734				3.74885845				57.583	4.777	43.2166622142804	2.72934138562838	2015
COD	0.40638	3	1.27815140710213	37917704900.0794	905.450456845892	63954295208.2057				3.99593234				59.254	6.203	46.3440610255338	3.01772150411182	2015
COG		3		11953249529.737	4664.32232446703	22525682487.8446		605		3.41535068				63.097	4.587	42.1547972187529	2.56891597054835	2015
COL	0.28975		3.10996008410671	293481748240.779	13265.7972569151	621482821087.166		47		7.52338552	4.7	20.2		76.531	1.863	24.5296683230477	7.69469418432195	2015
COM		3		966029542.038859	2709.60087830928	2114908310.93723				4.73517609				63.471	4.419	40.1419302722838	2.89327316882422	2015
CPV		3	0.558982325875004	1596800287.16405	5994.37283245344	3029167495.53556		46		4.81784487	3.4			72.117	2.385	29.9403708100918	4.51077956256682	2015
CRI	0.44993		0	54775994478.5095	16586.3530320016	76862312605.2469				7.82285929	1.5	26.1669480887656	0.0602981826803499	79.565	1.806	22.1496372378091	8.68314808106928	2015
CSS		3.4		72828471570.5459	15130.9816933014	106448414499.87				5.73580251563791				73.2730179765146	2.04524997399903	24.5267385918308	8.27062686199474	2015
